pc1,pc2,usage_kwh,hour,load_type
0.51944554,-0.5516103,69.14499999999998,10.375000000000002,1.0
0.06671455,-0.27647427,40.94749999999999,11.375,0.5
0.19814704,-0.3276708,16.044999999999998,12.374999999999998,0.5
0.28126717,-0.53696096,39.98499999999999,13.375,1.0
0.14460213,-0.6218685,83.475,14.374999999999998,0.5
-0.01412938,-0.5198535,42.14,15.374999999999998,0.5
-0.35934988,-0.47955358,26.872500000000002,16.375,0.5
-0.63062596,-0.1447472,26.767499999999995,17.375,0.5
-0.6131093,0.027620807,27.549999999999997,18.375,1.0
-0.5489099,-0.15618667,43.525,19.374999999999996,1.0
-0.5918525,-0.16068119,60.84,20.375,1.0
-0.41810498,0.033419058,37.54749999999999,21.375,1.0
-0.3876955,0.048607156,8.15499999999999,22.375,1.0
-0.36558384,0.04445845,5.127499999999993,23.375,1.0
-0.46793467,-0.059831798,3.284999999999991,0.37499999999999983,0.0
-0.53281665,0.10221574,3.372499999999993,1.3749999999999998,0.0
-0.50133145,0.31467104,3.7674999999999956,2.375,0.0
-0.39366916,0.5463674,3.482499999999992,3.375,0.0
-0.11830414,0.708391,3.499999999999995,4.375,0.0
0.2967676,0.6609363,3.762499999999989,5.375,0.0
0.43993324,0.50440246,3.3949999999999894,6.375000000000001,0.0
0.4059189,0.25530362,3.5799999999999943,7.375,0.0
0.3634958,0.019528925,25.359999999999992,8.375,0.0
0.25644642,-0.1753416,37.584999999999994,9.374999999999998,0.0
0.25190896,-0.51083666,34.14499999999999,10.375000000000002,1.0
-0.055135608,-0.18735182,33.512499999999996,11.375,0.5
0.008597186,-0.19307631,13.509999999999991,12.374999999999998,0.5
0.043385565,-0.33292657,25.7125,13.375,1.0
-0.07230695,-0.43127704,55.8975,14.374999999999998,0.5
-0.30375314,-0.5385816,69.00999999999998,15.374999999999998,0.5
-0.7347375,-0.25639063,35.1725,16.375,0.5
-0.6807373,-0.032959312,8.469999999999994,17.375,0.5
-0.6766823,-0.005462989,4.904999999999999,18.375,1.0
-0.6598534,-0.068993986,4.939999999999992,19.374999999999996,1.0
-0.612299,-0.08871716,3.229999999999998,20.375,1.0
-0.5416902,-0.07023701,3.1849999999999916,21.375,1.0
-0.4855895,-0.04654157,3.2474999999999876,22.375,1.0
-0.45077008,-0.019445866,3.137499999999989,23.375,1.0
-0.5369401,-0.057786822,3.0224999999999973,0.37499999999999983,0.0
-0.5699606,0.10698833,3.239999999999998,1.3749999999999998,0.0
-0.5339923,0.3127615,3.07,2.375,0.0
-0.4132164,0.5095092,3.35499999999999,3.375,0.0
-0.15750526,0.59562284,3.232499999999995,4.375,0.0
0.1427301,0.5298506,3.06749999999999,5.375,0.0
0.24892566,0.41231176,3.419999999999996,6.375000000000001,0.0
0.2543858,0.2231517,3.132499999999996,7.375,0.0
0.19789045,0.06464958,3.07,8.375,0.0
0.0873876,-0.1038937,3.907499999999994,9.374999999999998,0.0
-0.08628217,-0.21063623,3.454999999999989,10.375000000000002,0.0
-0.2333035,-0.25541046,3.202499999999995,11.375,0.0
-0.36539328,-0.2540407,3.377499999999986,12.374999999999998,0.0
-0.4972757,-0.21547455,3.37499999999999,13.375,0.0
-0.6192001,-0.16588485,3.4949999999999886,14.374999999999998,0.0
-0.7256079,-0.12032279,3.312499999999994,15.374999999999998,0.0
-0.80518144,-0.08102012,3.537499999999998,16.375,0.0
-0.8430462,-0.0474478,3.2949999999999906,17.375,0.0
-0.84485793,-0.025011823,3.212499999999995,18.375,0.0
-0.82561904,-0.005245298,3.9049999999999976,19.374999999999996,0.0
-0.7853457,0.007788822,3.319999999999997,20.375,0.0
-0.7507532,0.016773432,3.319999999999997,21.375,0.0
-0.7005397,0.027603984,3.65249999999999,22.375,0.0
-0.6578877,0.05665879,3.029999999999987,23.375,0.0
-0.63794243,0.1677619,3.96999999999999,0.37499999999999983,0.0
-0.5546415,0.35441837,3.437499999999999,1.3749999999999998,0.0
-0.42192107,0.6258461,3.06749999999999,2.375,0.0
-0.20426778,0.9234669,3.05749999999999,3.375,0.0
0.1986712,1.1027826,3.2949999999999906,4.375,0.0
0.74163747,1.0516539,3.212499999999995,5.375,0.0
0.93475294,0.90244395,3.07,6.375000000000001,0.0
0.9381104,0.5631218,3.5549999999999877,7.375,0.0
0.8864206,0.124615654,53.68249999999999,8.375,0.0
0.6890379,-0.06790516,55.045,9.374999999999998,0.0
0.6625732,-0.53761023,76.875,10.375000000000002,1.0
0.1650704,-0.25768024,86.22,11.375,0.5
0.2856036,-0.35917795,28.45,12.374999999999998,0.5
0.37757543,-0.62577784,62.432500000000005,13.375,1.0
0.17036232,-0.64105785,91.79250000000002,14.374999999999998,0.5
0.052373968,-0.6302774,76.66,15.374999999999998,0.5
-0.22759314,-0.5975387,85.7975,16.375,0.5
-0.48591697,-0.20361614,46.495000000000005,17.375,0.5
-0.5172206,-0.06522733,45.145,18.375,1.0
-0.5039893,-0.26435694,56.375,19.374999999999996,1.0
-0.63331217,-0.27275914,85.3175,20.375,1.0
-0.40044814,0.016046286,34.58749999999999,21.375,1.0
-0.4074676,-0.0039007068,7.099999999999995,22.375,1.0
